               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                 241,            0.023675,            0.034203,          0.00085209,             0.83651,             0.73126,              0.7776,             0.46301,            0.040108,            0.056414,           0.0055339,             0.00208,             0.00208,             0.00208,             0.47313,             0.54157,             0.34699,             0.25237,             0.46281,             0.61098,             0.55324,             0.82564,             0.92349,              0.7269,             0.56882,             0.77005,             0.83053,             0.79781
                 242,            0.023333,             0.03247,          0.00073202,             0.85387,             0.72794,             0.77435,             0.46341,            0.040245,            0.057335,           0.0056664,            0.002047,            0.002047,            0.002047,             0.47253,             0.53892,             0.34957,             0.24539,             0.45779,             0.61746,             0.56222,             0.82517,             0.93893,             0.71696,             0.54039,             0.76349,             0.82881,             0.80671
                 243,            0.023009,            0.030311,          0.00078604,             0.85298,             0.72403,             0.78512,             0.46816,            0.039883,            0.056021,           0.0058076,            0.002014,            0.002014,            0.002014,             0.47721,             0.52994,             0.35822,             0.25545,              0.4571,             0.62286,             0.57634,             0.83629,             0.94079,             0.72401,             0.56771,             0.77199,             0.83605,             0.81898
                 244,            0.023192,            0.032533,           0.0009005,             0.84374,             0.72259,             0.78247,             0.47083,             0.03982,            0.056566,            0.006015,            0.001981,            0.001981,            0.001981,             0.47607,             0.53974,             0.36201,             0.25061,             0.48281,             0.61871,             0.56589,             0.82889,             0.93859,             0.72075,             0.54374,             0.77905,             0.84328,             0.82299
                 245,            0.022901,            0.031369,          0.00072135,             0.82308,             0.73728,              0.7831,             0.46546,            0.039994,            0.056644,           0.0062027,            0.001948,            0.001948,            0.001948,             0.47506,               0.545,             0.36002,             0.24664,             0.46642,             0.59183,             0.57324,              0.8337,              0.9397,             0.73057,             0.54994,             0.77979,             0.82488,              0.8231
                 246,            0.023223,            0.030568,          0.00090304,             0.81996,             0.74655,             0.78291,             0.47327,            0.040032,             0.05652,           0.0062375,            0.001915,            0.001915,            0.001915,             0.47558,             0.54071,             0.36547,             0.26145,             0.48339,             0.61383,             0.57244,              0.8317,             0.92051,             0.74217,             0.54267,             0.78768,              0.8382,             0.81742
                 247,            0.023262,            0.032038,          0.00085757,             0.81236,             0.75066,             0.77809,             0.46769,            0.040112,            0.056536,           0.0063187,            0.001882,            0.001882,            0.001882,             0.47766,             0.55024,              0.3636,             0.25573,             0.46104,             0.61272,             0.55284,             0.82848,             0.93357,             0.70993,             0.55885,             0.76257,             0.83895,             0.81425
                 248,            0.023462,            0.033395,          0.00080199,             0.81818,             0.74909,             0.78351,             0.47228,             0.03965,            0.055269,           0.0061175,            0.001849,            0.001849,            0.001849,              0.4798,             0.55525,             0.35291,             0.27899,              0.4692,             0.60879,             0.56106,             0.83438,             0.93863,             0.71553,             0.57737,             0.76757,             0.82554,             0.82553
                 249,            0.023044,            0.034894,          0.00061514,             0.82177,             0.74031,             0.78141,             0.46864,            0.039594,            0.055628,           0.0062304,            0.001816,            0.001816,            0.001816,             0.48021,               0.563,             0.34987,             0.27927,             0.47035,             0.58936,             0.54844,             0.83641,             0.94298,             0.70423,             0.57108,             0.78342,             0.81174,             0.81999
                 250,            0.022468,            0.031362,          0.00084657,             0.84185,             0.72451,             0.77884,             0.46824,            0.039457,            0.055998,           0.0061984,            0.001783,            0.001783,            0.001783,             0.48039,             0.55115,             0.35559,             0.27243,             0.47399,              0.5802,             0.56397,             0.83237,             0.93978,             0.70667,             0.55906,             0.78596,             0.80482,             0.82323
                 251,            0.023194,            0.032084,          0.00076303,             0.83336,              0.7359,              0.7857,             0.47386,            0.039396,            0.056023,           0.0060854,             0.00175,             0.00175,             0.00175,             0.47778,             0.55233,             0.35118,              0.2777,             0.49157,              0.5893,             0.57719,              0.8342,              0.9394,             0.71176,             0.58606,             0.79244,             0.80671,             0.82929
                 252,            0.023773,            0.032231,          0.00088544,             0.81589,             0.75419,             0.79113,             0.47188,             0.03954,            0.056065,           0.0060926,            0.001717,            0.001717,            0.001717,             0.47443,             0.54405,              0.3496,             0.29186,             0.48716,             0.59868,             0.55735,             0.83229,             0.94033,             0.71563,             0.62408,             0.79387,             0.81115,             0.82057
                 253,            0.023646,            0.034459,          0.00062501,             0.85922,             0.71967,             0.78774,             0.46722,            0.039584,            0.056236,           0.0059873,            0.001684,            0.001684,            0.001684,             0.47497,             0.54268,             0.34673,              0.2763,             0.47638,             0.59067,             0.56282,              0.8338,             0.93021,             0.71468,             0.62272,             0.79174,             0.80812,              0.8129
                 254,            0.023237,            0.032907,           0.0005964,             0.83255,             0.73671,             0.78217,              0.4684,            0.039564,            0.056423,           0.0060268,            0.001651,            0.001651,            0.001651,             0.47945,             0.54672,              0.3531,             0.26221,             0.48515,             0.58564,             0.56652,             0.83718,              0.9293,             0.71399,             0.56522,             0.80293,             0.80658,                0.82
                 255,            0.022569,            0.029182,          0.00063383,             0.83234,             0.73974,             0.78096,             0.47038,            0.039501,            0.056839,            0.006151,            0.001618,            0.001618,            0.001618,             0.48061,             0.55828,             0.35982,             0.25678,             0.49089,             0.59129,             0.55501,             0.83368,             0.94569,             0.72733,             0.54091,             0.80369,             0.80896,             0.80646
                 256,            0.023248,            0.034527,          0.00079787,             0.85697,             0.71956,             0.78824,             0.46999,            0.039714,            0.056787,           0.0061772,            0.001585,            0.001585,            0.001585,             0.47766,             0.54999,             0.36008,             0.27497,             0.49177,             0.58031,             0.55517,             0.82917,             0.94703,             0.72182,             0.59572,             0.80313,             0.81149,             0.80933
                 257,            0.023678,             0.03405,          0.00067455,             0.81776,             0.75227,             0.79032,             0.46669,            0.039723,            0.056503,           0.0062388,            0.001552,            0.001552,            0.001552,             0.47324,              0.5611,             0.35743,             0.28106,             0.48213,             0.55684,             0.55504,             0.83116,             0.94279,             0.73105,             0.61413,             0.79738,             0.79733,              0.8184
                 258,            0.022949,            0.033563,          0.00084685,              0.8024,             0.76937,             0.79251,             0.46958,            0.039746,            0.056011,           0.0061372,            0.001519,            0.001519,            0.001519,             0.47153,             0.55386,             0.35739,              0.2879,             0.49789,             0.55516,             0.56334,             0.82801,             0.94392,              0.7304,             0.60649,             0.80322,             0.81252,             0.82303
                 259,            0.022747,            0.032608,          0.00054223,             0.83638,             0.74757,             0.78952,             0.46275,            0.039825,            0.056093,           0.0062305,            0.001486,            0.001486,            0.001486,              0.4737,             0.54959,             0.35158,             0.28044,             0.48881,             0.55318,             0.54196,             0.83473,               0.937,             0.71082,             0.62072,             0.80038,             0.80909,             0.81388
                 260,            0.023341,            0.034459,          0.00075177,             0.81943,             0.77222,             0.79507,             0.47081,            0.039576,            0.055429,           0.0061839,            0.001453,            0.001453,            0.001453,             0.47432,             0.55554,             0.35957,             0.29691,             0.48637,             0.55919,             0.56378,             0.83423,             0.93544,             0.73328,             0.63896,             0.79982,             0.80751,             0.81622
                 261,            0.023249,            0.031683,          0.00071559,             0.82884,             0.75362,             0.79145,             0.47041,            0.039693,            0.055943,           0.0063176,             0.00142,             0.00142,             0.00142,             0.47454,             0.55862,             0.35181,             0.29156,             0.48598,             0.56411,             0.56628,             0.83228,             0.94592,             0.71783,             0.62801,             0.79872,             0.80196,             0.81543
                 262,            0.022007,             0.03056,          0.00071087,              0.8249,             0.75774,               0.786,              0.4663,            0.039897,            0.056614,           0.0062037,            0.001387,            0.001387,            0.001387,             0.47456,             0.55249,             0.34446,             0.27715,              0.4892,             0.56784,             0.55844,             0.82946,             0.93921,             0.71113,             0.59326,             0.79766,             0.80851,             0.82277
                 263,             0.02317,            0.032068,          0.00073295,             0.81986,             0.75239,             0.78788,             0.46668,            0.040055,            0.056747,           0.0061049,            0.001354,            0.001354,            0.001354,             0.46911,             0.55696,             0.34853,             0.27925,             0.47525,             0.57909,             0.55861,             0.82341,             0.93907,             0.72537,             0.60176,             0.79564,             0.80623,             0.82364
                 264,            0.023396,            0.031786,          0.00079882,             0.82547,             0.73297,             0.78742,             0.46942,            0.039903,            0.056086,           0.0062069,            0.001321,            0.001321,            0.001321,             0.47098,             0.57062,             0.35494,             0.27512,             0.48406,              0.5699,             0.56031,             0.82473,              0.9538,             0.71668,             0.60606,             0.79083,             0.80175,             0.81808
                 265,            0.022569,            0.032443,          0.00065125,             0.77634,             0.77706,             0.79077,              0.4712,            0.039881,             0.05608,           0.0061972,            0.001288,            0.001288,            0.001288,             0.47434,             0.56779,             0.35679,              0.2788,             0.48778,             0.57637,             0.55651,              0.8354,             0.95348,             0.71524,             0.61114,             0.79476,             0.80133,             0.82405
                 266,            0.022906,            0.033194,          0.00070571,             0.81834,             0.75795,             0.79396,             0.47128,            0.039642,            0.055616,           0.0061896,            0.001255,            0.001255,            0.001255,             0.47977,             0.56748,              0.3639,             0.29047,             0.46649,             0.56614,              0.5647,             0.83891,             0.94606,             0.72555,             0.63422,             0.78243,             0.80259,               0.828
                 267,            0.022748,            0.032646,          0.00071956,             0.84173,             0.73514,             0.79522,             0.47253,            0.039655,            0.055683,           0.0061762,            0.001222,            0.001222,            0.001222,             0.47613,             0.56568,              0.3698,             0.29956,             0.46254,             0.57689,             0.55711,             0.83473,             0.94636,             0.73144,             0.65162,             0.77781,             0.80249,              0.8221
                 268,            0.022971,            0.031803,          0.00066321,             0.85858,             0.73702,             0.78898,             0.46863,            0.039742,            0.056215,           0.0062926,            0.001189,            0.001189,            0.001189,              0.4796,             0.56642,             0.36282,             0.27682,              0.4556,              0.5779,             0.56125,             0.83839,              0.9459,             0.72645,             0.60274,             0.76706,             0.82626,             0.81606
                 269,            0.022591,            0.034007,          0.00076161,             0.84576,             0.72594,             0.78683,              0.4699,            0.039941,            0.056564,           0.0062154,            0.001156,            0.001156,            0.001156,             0.48076,             0.55896,             0.37075,             0.27619,              0.4627,             0.57789,             0.56205,              0.8385,             0.94128,             0.73386,             0.58598,             0.77321,             0.81612,             0.81883
                 270,            0.022181,            0.032726,          0.00071915,             0.82316,             0.73729,             0.78655,             0.46519,            0.039794,             0.05637,            0.006198,            0.001123,            0.001123,            0.001123,             0.48204,               0.552,             0.36281,             0.27251,             0.47261,             0.55839,             0.55598,             0.83928,             0.93672,             0.72767,              0.5969,             0.78264,             0.81061,             0.81201
                 271,             0.02222,            0.031806,          0.00060184,             0.81265,             0.73989,             0.78918,             0.46758,            0.039589,            0.056307,           0.0061853,             0.00109,             0.00109,             0.00109,             0.47547,             0.56002,             0.35448,              0.2814,             0.47495,             0.56593,             0.56079,             0.83807,             0.94104,             0.72733,             0.60486,             0.78869,             0.81443,             0.80988
                 272,            0.021906,            0.030971,          0.00066687,             0.80925,              0.7433,              0.7872,             0.47092,            0.039469,            0.056557,           0.0061982,            0.001057,            0.001057,            0.001057,             0.47244,             0.57389,             0.35218,              0.2769,             0.48006,             0.58991,             0.55108,             0.83549,             0.94187,              0.7154,             0.60045,             0.78636,             0.81692,              0.8139
                 273,            0.022149,             0.03089,          0.00064002,             0.76822,             0.78325,             0.78683,             0.46944,            0.039747,            0.056704,           0.0062444,            0.001024,            0.001024,            0.001024,             0.47299,             0.55758,              0.3466,              0.2766,             0.47819,             0.58616,             0.56793,             0.83453,             0.93924,             0.71549,             0.59659,              0.7887,              0.8159,             0.81735
                 274,            0.022368,            0.031985,          0.00064828,             0.80384,             0.76149,             0.78986,             0.46877,            0.040005,            0.056833,           0.0063925,            0.000991,            0.000991,            0.000991,             0.47585,             0.55453,             0.35248,             0.28225,              0.4818,             0.57331,             0.56118,             0.83582,             0.93762,             0.73199,              0.5998,             0.79441,             0.81048,             0.81894
                 275,            0.022984,            0.031303,          0.00067814,             0.80896,             0.74436,             0.78941,             0.47061,            0.039757,            0.056744,           0.0065203,            0.000958,            0.000958,            0.000958,             0.47493,             0.56654,              0.3606,             0.27563,             0.48059,              0.5865,             0.54947,             0.82891,             0.94376,             0.72836,             0.59818,             0.79023,             0.82748,             0.80893
                 276,            0.022506,             0.03228,          0.00070519,             0.79481,             0.77243,             0.79099,             0.47076,            0.039802,              0.0567,           0.0064974,            0.000925,            0.000925,            0.000925,              0.4748,             0.56464,             0.35503,             0.27583,             0.48058,             0.59025,             0.55423,             0.83682,             0.94057,             0.72791,             0.59335,               0.795,             0.83088,             0.81237
                 277,            0.022529,            0.032599,          0.00060036,             0.81474,               0.767,             0.79073,             0.46788,            0.039656,            0.056669,           0.0064619,            0.000892,            0.000892,            0.000892,             0.47757,              0.5627,             0.35316,             0.27372,             0.46533,             0.59319,             0.54946,             0.83589,             0.94058,             0.72276,             0.60892,              0.7837,             0.83365,             0.80962
                 278,            0.022241,            0.031328,          0.00072465,             0.80037,             0.77468,             0.78907,             0.47437,            0.039691,            0.056677,            0.006409,            0.000859,            0.000859,            0.000859,             0.47805,             0.56509,             0.35853,             0.28666,             0.47311,             0.60423,             0.55495,             0.83454,             0.94004,             0.71719,             0.61177,                0.78,             0.82763,             0.81233
                 279,            0.021441,            0.030595,          0.00071168,             0.83831,             0.75154,             0.78829,             0.47139,            0.039705,            0.056501,            0.006427,            0.000826,            0.000826,            0.000826,             0.48153,             0.56964,             0.35196,             0.27915,             0.46761,             0.59235,             0.55748,             0.83836,             0.94483,             0.71734,             0.60029,             0.78134,              0.8246,             0.81132
                 280,             0.02203,            0.031981,          0.00060421,             0.81987,             0.74896,             0.78323,             0.47366,            0.039662,            0.056831,           0.0063855,            0.000793,            0.000793,            0.000793,              0.4825,             0.55935,             0.36175,             0.27163,             0.46686,             0.60797,             0.56558,             0.83589,             0.94253,             0.70939,             0.58341,             0.78084,              0.8216,             0.80895
                 281,            0.022518,            0.033356,          0.00055578,             0.80207,             0.76108,             0.78516,             0.47233,            0.039656,            0.056885,           0.0063865,             0.00076,             0.00076,             0.00076,             0.48024,             0.56073,             0.35885,             0.27212,             0.47369,             0.59513,             0.56558,             0.83559,             0.94636,             0.71217,             0.59014,             0.78867,             0.81796,             0.80525
                 282,            0.022056,             0.03067,          0.00076922,             0.78809,              0.7731,             0.78842,             0.47211,             0.03963,            0.056639,           0.0064013,            0.000727,            0.000727,            0.000727,             0.47849,             0.56684,             0.35494,             0.28033,             0.47959,             0.59089,              0.5537,             0.83421,             0.95888,             0.70768,             0.60244,             0.79333,             0.81918,             0.80318
                 283,            0.022274,             0.03171,          0.00060709,             0.79417,             0.77852,             0.79324,             0.47468,            0.039634,            0.056524,           0.0063922,            0.000694,            0.000694,            0.000694,             0.47439,             0.56998,             0.35535,             0.28633,             0.48926,             0.59232,             0.55515,             0.83771,             0.95631,             0.71743,             0.60812,             0.79926,             0.81872,             0.81513
                 284,            0.021941,            0.031253,            0.000545,             0.81291,              0.7642,              0.7914,             0.47415,            0.039698,            0.056747,           0.0064194,            0.000661,            0.000661,            0.000661,             0.47585,             0.56363,              0.3606,              0.2771,             0.48877,              0.5934,             0.55969,             0.83454,             0.95565,             0.72196,             0.60288,             0.79246,             0.82274,             0.80956
                 285,            0.022364,            0.030428,          0.00047665,             0.80289,             0.76822,             0.78911,             0.47099,            0.039673,            0.057199,           0.0064341,            0.000628,            0.000628,            0.000628,             0.47735,             0.56406,             0.35506,             0.27309,             0.48801,             0.59259,             0.54678,             0.83547,             0.95163,               0.719,             0.58904,             0.78947,             0.82766,             0.81149
                 286,            0.021615,            0.030676,          0.00063257,             0.81398,             0.76104,             0.78583,             0.47084,            0.039773,            0.057379,           0.0064593,            0.000595,            0.000595,            0.000595,             0.47605,             0.56197,             0.35496,             0.26551,              0.4914,             0.59073,             0.55527,             0.83423,             0.94146,             0.71487,             0.58396,              0.7978,             0.82606,             0.80242
                 287,            0.022269,            0.029847,          0.00057276,             0.81506,             0.75589,             0.78405,             0.46785,            0.039839,            0.057261,           0.0064965,            0.000562,            0.000562,            0.000562,             0.47753,             0.55936,             0.35295,             0.26738,             0.48568,             0.58469,             0.54732,             0.83664,             0.94208,             0.70419,             0.59487,             0.79546,             0.81873,             0.79635
                 288,            0.022318,            0.031019,           0.0007116,             0.79288,             0.78094,             0.78688,             0.46993,            0.039781,            0.057255,           0.0064274,            0.000529,            0.000529,            0.000529,             0.47976,             0.55809,             0.35961,             0.27498,             0.47449,             0.59525,             0.54733,             0.83322,             0.93534,             0.71273,             0.60896,             0.79684,             0.82182,             0.79924
                 289,             0.02235,            0.029353,          0.00065603,             0.80249,             0.77825,             0.78955,             0.47055,            0.039733,            0.057138,           0.0063561,            0.000496,            0.000496,            0.000496,             0.47912,             0.55644,             0.35801,             0.27562,             0.48126,             0.59477,             0.54862,             0.83716,             0.93838,             0.72257,             0.60148,             0.79542,              0.8263,             0.80556
                 290,            0.022393,            0.032073,          0.00064763,             0.78734,             0.78319,               0.788,             0.47253,              0.0398,            0.057304,           0.0063292,            0.000463,            0.000463,            0.000463,             0.48122,             0.56502,             0.36117,             0.27546,             0.47433,              0.5968,              0.5537,              0.8374,             0.94119,             0.71847,             0.59541,             0.79011,             0.82343,                0.81
                 291,            0.022486,             0.03084,          0.00059768,             0.80185,              0.7647,             0.78502,              0.4705,            0.039787,            0.057285,           0.0063242,             0.00043,             0.00043,             0.00043,             0.47798,             0.55922,             0.35587,             0.27778,             0.48269,             0.59197,             0.54802,             0.83567,             0.93708,             0.71361,             0.59503,             0.78859,              0.8225,             0.80266
                 292,            0.022333,            0.032583,          0.00068199,             0.79324,             0.77296,             0.78544,             0.46677,             0.03989,            0.057341,           0.0063136,            0.000397,            0.000397,            0.000397,             0.47897,             0.55754,             0.35239,             0.26811,             0.47783,              0.5853,             0.54728,             0.83557,             0.93652,             0.71696,             0.59574,             0.78762,               0.822,             0.80371
                 293,            0.022371,            0.031844,          0.00056728,             0.80252,             0.76363,             0.78477,              0.4671,            0.039855,            0.057171,           0.0063391,            0.000364,            0.000364,            0.000364,             0.47686,             0.56163,              0.3575,             0.26788,             0.47002,             0.57905,             0.55678,              0.8381,              0.9418,             0.71335,             0.59367,             0.77955,              0.8178,              0.8091
                 294,            0.021094,             0.02999,          0.00048309,             0.78603,             0.78685,             0.78663,             0.46552,            0.039829,            0.057043,           0.0063362,            0.000331,            0.000331,            0.000331,             0.48009,             0.55753,             0.35892,             0.26844,             0.45777,             0.57896,              0.5569,             0.84109,             0.93682,             0.72095,              0.5952,              0.7825,             0.81758,             0.81225
                 295,            0.021586,            0.032398,          0.00047595,              0.7892,             0.77251,             0.78544,             0.47017,            0.039752,            0.057215,           0.0063971,            0.000298,            0.000298,            0.000298,             0.48144,             0.56781,             0.35854,              0.2642,             0.46847,              0.5946,             0.55615,             0.83672,             0.94273,             0.71306,             0.59211,             0.78142,             0.82064,             0.81143
                 296,            0.021799,            0.030092,          0.00064643,             0.79359,              0.7755,             0.78654,             0.46836,            0.039645,             0.05714,           0.0063906,            0.000265,            0.000265,            0.000265,             0.47985,             0.57078,             0.36279,             0.26508,             0.47241,             0.57654,             0.55106,              0.8378,             0.94459,             0.71856,             0.59368,             0.78164,             0.81923,             0.81029
                 297,             0.02184,            0.030894,          0.00051078,             0.79677,             0.77323,             0.78742,             0.46886,             0.03966,            0.057051,           0.0063104,            0.000232,            0.000232,            0.000232,             0.47882,             0.57093,             0.36025,             0.26619,             0.46805,             0.58727,             0.55054,             0.83753,             0.94545,             0.71819,               0.599,             0.78327,             0.81919,             0.80931
                 298,            0.021135,            0.029184,          0.00052801,              0.7891,             0.77323,             0.79167,             0.47169,            0.039585,            0.056906,           0.0062147,            0.000199,            0.000199,            0.000199,             0.47847,             0.56674,             0.36042,              0.2752,             0.47639,             0.59169,             0.55295,             0.83903,             0.94518,             0.73128,             0.60974,             0.78144,             0.82311,             0.81193
                 299,            0.021539,            0.030365,           0.0006845,             0.78521,             0.77838,             0.78806,             0.47016,            0.039576,            0.056915,           0.0062923,            0.000166,            0.000166,            0.000166,             0.47913,             0.56567,             0.35991,             0.27261,             0.47152,              0.5862,             0.55608,             0.83722,             0.94549,             0.71708,              0.6003,              0.7807,             0.82665,             0.80898
